baid,activity,aid,sid,cid,geneid,pmid,aidtype,aidmdate,hasdrc,rnai,protacxn,acname,acqualifier,acvalue,aidsrcname,aidname,cmpdname,targetname,targeturl,ecs,repacxn,taxids,cellids,targettaxid
366782553,Unspecified,1664146,242181306,2760034,10014,32631504,Confirmatory,20210802,0,0,Q9UQL6,IC50,>,200,ChEMBL,Inhibition of HDAC5 (unknown origin),5-(4-Methylpiperazin-1-yl)-2-nitroaniline,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
366785916,Unspecified,1664956,442056237,146317294,10014,32676157,Confirmatory,20210802,0,0,Q9UQL6,IC50,>,50,ChEMBL,Inhibition of human recombinant full length N-terminal GST-tagged HDAC5 expressed in baculovirus infected sf9 insect cells using Boc-Lys(TFA)-AMC as substrate preincubated for 3 hrs followed by substrate addition and measured after 60 mins by fluorescence,Schembl21645680,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,521,
366787616,Unspecified,1665301,442052292,156013743,10014,32787077,Confirmatory,20210802,0,0,Q9UQL6,IC50,>,200,ChEMBL,Inhibition of HDAC5 (unknown origin) by FDL assay,N-Benzhydryl-2-(1-benzofuran-2-yl)quinoline-4-carboxamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
369942661,Unspecified,1515870,440138433,155529247,10014,31117517,Literature-derived,20210302,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human HCT116 cells assessed as increase in acetylated histone H3 levels after 16 hrs by Western blot analysis,N-hydroxy-2-[2-[6-(6-methoxypyridin-3-yl)-4-methylquinazolin-8-yl]oxyethyl-methylamino]pyrimidine-5-carboxamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
369942991,Unspecified,1515870,440175898,138454792,10014,31117517,Literature-derived,20210302,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human HCT116 cells assessed as increase in acetylated histone H3 levels after 16 hrs by Western blot analysis,PI3K/Hdac-IN-1,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
369944336,Unspecified,1529540,440157963,130205526,10014,30004697,Literature-derived,20210302,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human HT-29 cells assessed as gamma-H2AX phosphorylation after 3 days by Western blot analysis,"(E)-N-hydroxy-3-(5-methoxy-2-(1-(3,4,5-trimethoxyphenyl)vinyl)phenyl)acrylamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
369944830,Unspecified,1529540,440184662,130205516,10014,30004697,Literature-derived,20210302,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human HT-29 cells assessed as gamma-H2AX phosphorylation after 3 days by Western blot analysis,"(E)-N-hydroxy-3-(2-methoxy-5-(1-(3,4,5-trimethoxyphenyl)vinyl)phenyl)acrylamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
369948235,Unspecified,1547282,103174146,5311,10014,32153186,Literature-derived,20210302,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human HCT116 cells assessed as increase in acetylated histone H3 expression level measured after 24 hrs by Western blot analysis,Vorinostat,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
369948571,Unspecified,1547282,440155073,153534005,10014,32153186,Literature-derived,20210302,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human HCT116 cells assessed as increase in acetylated histone H3 expression level measured after 24 hrs by Western blot analysis,"6-[2,6-dimethyl-4-(11-methyl-3-oxo-8-thia-4,6,11-triazatricyclo[7.4.0.02,7]trideca-1(9),2(7),5-trien-5-yl)phenoxy]-N-hydroxyhexanamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
369956761,Unspecified,1515871,440138433,155529247,10014,31117517,Literature-derived,20210302,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human HCT116 cells assessed as increase in acetylated p53 levels after 16 hrs by Western blot analysis,N-hydroxy-2-[2-[6-(6-methoxypyridin-3-yl)-4-methylquinazolin-8-yl]oxyethyl-methylamino]pyrimidine-5-carboxamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
369957158,Unspecified,1515871,440175898,138454792,10014,31117517,Literature-derived,20210302,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human HCT116 cells assessed as increase in acetylated p53 levels after 16 hrs by Western blot analysis,PI3K/Hdac-IN-1,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
369959025,Unspecified,1566047,440146461,155534573,10014,31505452,Literature-derived,20210302,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human HCT116 cells assessed as increase in histone H3 acetylation after 24 hrs by Western blot analysis,"S-[(Z)-3-fluoro-4-[(5R,8S,11S)-5-methyl-6,9,13-trioxo-8-propan-2-yl-10-oxa-3,17-dithia-7,14,19,20-tetrazatricyclo[14.2.1.12,5]icosa-1(18),2(20),16(19)-trien-11-yl]but-3-enyl] octanethioate",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
369973149,Unspecified,1578176,440154462,155539311,10014,31655430,Literature-derived,20210302,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human H1975 cells assessed as Histone H3 acetylation after 24 hrs by Western blot analysis,"N-[4-[(2,4-dihydroxy-5-propan-2-ylbenzoyl)-methylamino]phenyl]-N'-hydroxyoctanediamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
369973441,Unspecified,1578176,440123537,155519645,10014,31655430,Literature-derived,20210302,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human H1975 cells assessed as Histone H3 acetylation after 24 hrs by Western blot analysis,"N-[4-[(2,4-dihydroxy-5-propan-2-ylbenzoyl)-methylamino]phenyl]-N'-hydroxynonanediamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
369975536,Unspecified,1578894,440117793,155515836,10014,31120744,Literature-derived,20210302,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human Bel7402 cells assessed as increase in acetylated alpha-tubulin expression incubated for 72 hrs by Western blot analysis,"(E)-N-hydroxy-3-[3-methoxy-4-[3-[[1-(4-methoxyphenyl)-9H-pyrido[3,4-b]indol-3-yl]amino]propoxy]phenyl]prop-2-enamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
369977730,Unspecified,1578175,440154462,155539311,10014,31655430,Literature-derived,20210302,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human H1975 cells assessed as alpha tubulin acetylation after 24 hrs by Western blot analysis,"N-[4-[(2,4-dihydroxy-5-propan-2-ylbenzoyl)-methylamino]phenyl]-N'-hydroxyoctanediamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
369977741,Unspecified,1578175,440123537,155519645,10014,31655430,Literature-derived,20210302,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human H1975 cells assessed as alpha tubulin acetylation after 24 hrs by Western blot analysis,"N-[4-[(2,4-dihydroxy-5-propan-2-ylbenzoyl)-methylamino]phenyl]-N'-hydroxynonanediamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
369978060,Unspecified,1578893,440117793,155515836,10014,31120744,Literature-derived,20210302,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human Bel7402 cells assessed as increase in acetylated histone h3 expression incubated for 72 hrs by Western blot analysis,"(E)-N-hydroxy-3-[3-methoxy-4-[3-[[1-(4-methoxyphenyl)-9H-pyrido[3,4-b]indol-3-yl]amino]propoxy]phenyl]prop-2-enamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370142523,Unspecified,1349728,404653973,145950884,10014,29348808,Literature-derived,20200618,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human HCT116 cells assessed as increase in acetyl-histone H4 level at 1 to 5 uM after 24 hrs by Western blot analysis,"2-[[7-(hydroxyamino)-7-oxoheptyl]-(3-methylbutyl)amino]-N-(3-imidazol-1-ylpropyl)-1,3-thiazole-5-carboxamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370142534,Unspecified,1349728,404671067,145962694,10014,29348808,Literature-derived,20200618,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human HCT116 cells assessed as increase in acetyl-histone H4 level at 1 to 5 uM after 24 hrs by Western blot analysis,"2-[(4-fluorophenyl)methyl-[7-(hydroxyamino)-7-oxoheptyl]amino]-N-(3-imidazol-1-ylpropyl)-1,3-thiazole-5-carboxamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370143417,Unspecified,1355725,404666193,145959360,10014,29940115,Literature-derived,20200618,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human HEL cells assessed as increased in histone H3 acetylation after 24 hrs by Western blot analysis,N-[8-(hydroxyamino)-8-oxooctyl]-1-[4-[[4-[4-(methanesulfonamido)phenyl]pyrimidin-2-yl]amino]phenyl]piperidine-4-carboxamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370143458,Unspecified,1349727,404653973,145950884,10014,29348808,Literature-derived,20200618,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human HCT116 cells assessed as increase in acetyl-histone H3 level at 1 to 5 uM after 24 hrs by Western blot analysis,"2-[[7-(hydroxyamino)-7-oxoheptyl]-(3-methylbutyl)amino]-N-(3-imidazol-1-ylpropyl)-1,3-thiazole-5-carboxamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370143708,Unspecified,1355725,404665177,145958641,10014,29940115,Literature-derived,20200618,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human HEL cells assessed as increased in histone H3 acetylation after 24 hrs by Western blot analysis,N-hydroxy-4-[2-(4-morpholin-4-ylanilino)pyrimidin-4-yl]benzamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370143719,Unspecified,1355725,404684423,145971681,10014,29940115,Literature-derived,20200618,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human HEL cells assessed as increased in histone H3 acetylation after 24 hrs by Western blot analysis,N-[4-[(E)-3-(hydroxyamino)-3-oxoprop-1-enyl]phenyl]-1-[4-[[4-[4-(methanesulfonamido)phenyl]pyrimidin-2-yl]amino]phenyl]piperidine-4-carboxamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370143976,Unspecified,1349727,404671067,145962694,10014,29348808,Literature-derived,20200618,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human HCT116 cells assessed as increase in acetyl-histone H3 level at 1 to 5 uM after 24 hrs by Western blot analysis,"2-[(4-fluorophenyl)methyl-[7-(hydroxyamino)-7-oxoheptyl]amino]-N-(3-imidazol-1-ylpropyl)-1,3-thiazole-5-carboxamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370144555,Unspecified,1356293,404659132,142365748,10014,30034592,Literature-derived,20200618,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human MV4-11 cells assessed as increase in acetylation of histone H4 after 6 hrs by Western blot analysis,O=C(Ccccccc(=O)nocc1=CC=C(C=C1)B(O)O)NC1=CC=CC=C1,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370144835,Unspecified,1356292,404659132,142365748,10014,30034592,Literature-derived,20200618,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human MV4-11 cells assessed as increase in acetylation of alpha-tubulin after 6 hrs by Western blot analysis,O=C(Ccccccc(=O)nocc1=CC=C(C=C1)B(O)O)NC1=CC=CC=C1,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370144846,Unspecified,1356292,404687640,145973818,10014,30034592,Literature-derived,20200618,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human MV4-11 cells assessed as increase in acetylation of alpha-tubulin after 6 hrs by Western blot analysis,"[4-[[7-[2,6-dimethoxy-4-[(E)-3-oxo-3-(6-oxo-2,3-dihydropyridin-1-yl)prop-1-enyl]phenoxy]heptanoylamino]oxymethyl]phenyl]boronic acid",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370144909,Unspecified,1356293,404687640,145973818,10014,30034592,Literature-derived,20200618,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human MV4-11 cells assessed as increase in acetylation of histone H4 after 6 hrs by Western blot analysis,"[4-[[7-[2,6-dimethoxy-4-[(E)-3-oxo-3-(6-oxo-2,3-dihydropyridin-1-yl)prop-1-enyl]phenoxy]heptanoylamino]oxymethyl]phenyl]boronic acid",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370144991,Unspecified,1355726,404666193,145959360,10014,29940115,Literature-derived,20200618,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human HEL cells assessed as increased in histone H4 acetylation after 24 hrs by Western blot analysis,N-[8-(hydroxyamino)-8-oxooctyl]-1-[4-[[4-[4-(methanesulfonamido)phenyl]pyrimidin-2-yl]amino]phenyl]piperidine-4-carboxamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370145002,Unspecified,1355726,404665177,145958641,10014,29940115,Literature-derived,20200618,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human HEL cells assessed as increased in histone H4 acetylation after 24 hrs by Western blot analysis,N-hydroxy-4-[2-(4-morpholin-4-ylanilino)pyrimidin-4-yl]benzamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370145520,Unspecified,1355726,404684423,145971681,10014,29940115,Literature-derived,20200618,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human HEL cells assessed as increased in histone H4 acetylation after 24 hrs by Western blot analysis,N-[4-[(E)-3-(hydroxyamino)-3-oxoprop-1-enyl]phenyl]-1-[4-[[4-[4-(methanesulfonamido)phenyl]pyrimidin-2-yl]amino]phenyl]piperidine-4-carboxamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370146059,Unspecified,1361639,103174146,5311,10014,30045621,Literature-derived,20200618,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human A549 cells assessed as increase in histone H4 acetylation after 24 hrs by Western blot analysis,Vorinostat,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370146140,Unspecified,1361638,404653023,138393072,10014,30045621,Literature-derived,20200618,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human A549 cells assessed as increase in histone H3 acetylation after 24 hrs by Western blot analysis,"7-[4-[2-(4-tert-butyl-2-ethoxyphenyl)-4,5-bis(4-chlorophenyl)-4,5-dihydroimidazole-1-carbonyl]piperazin-1-yl]-N-hydroxyheptanamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370146151,Unspecified,1361638,103174146,5311,10014,30045621,Literature-derived,20200618,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human A549 cells assessed as increase in histone H3 acetylation after 24 hrs by Western blot analysis,Vorinostat,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370146403,Unspecified,1361639,404653023,138393072,10014,30045621,Literature-derived,20200618,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human A549 cells assessed as increase in histone H4 acetylation after 24 hrs by Western blot analysis,"7-[4-[2-(4-tert-butyl-2-ethoxyphenyl)-4,5-bis(4-chlorophenyl)-4,5-dihydroimidazole-1-carbonyl]piperazin-1-yl]-N-hydroxyheptanamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370146474,Unspecified,1356294,404659132,142365748,10014,30034592,Literature-derived,20200618,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human U937 cells assessed as increase in acetylation of alpha-tubulin after 6 hrs by Western blot analysis,O=C(Ccccccc(=O)nocc1=CC=C(C=C1)B(O)O)NC1=CC=CC=C1,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370146485,Unspecified,1356294,404687640,145973818,10014,30034592,Literature-derived,20200618,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human U937 cells assessed as increase in acetylation of alpha-tubulin after 6 hrs by Western blot analysis,"[4-[[7-[2,6-dimethoxy-4-[(E)-3-oxo-3-(6-oxo-2,3-dihydropyridin-1-yl)prop-1-enyl]phenoxy]heptanoylamino]oxymethyl]phenyl]boronic acid",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370146486,Unspecified,1356295,404659132,142365748,10014,30034592,Literature-derived,20200618,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human U937 cells assessed as increase in acetylation of histone H4 after 6 hrs by Western blot analysis,O=C(Ccccccc(=O)nocc1=CC=C(C=C1)B(O)O)NC1=CC=CC=C1,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370146850,Unspecified,1356295,404687640,145973818,10014,30034592,Literature-derived,20200618,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human U937 cells assessed as increase in acetylation of histone H4 after 6 hrs by Western blot analysis,"[4-[[7-[2,6-dimethoxy-4-[(E)-3-oxo-3-(6-oxo-2,3-dihydropyridin-1-yl)prop-1-enyl]phenoxy]heptanoylamino]oxymethyl]phenyl]boronic acid",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370217490,Unspecified,1394914,404704720,145985243,10014,29567459,Literature-derived,20200619,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human HL60 cells assessed as upregulation of acetylated histone H3 levels at 1 uM by Western blot analysis,"N-[1-(2,4-dihydroxy-5-propan-2-ylbenzoyl)-2,3-dihydroindol-5-yl]-N'-hydroxyoctanediamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370217615,Unspecified,1394896,404704720,145985243,10014,29567459,Literature-derived,20200619,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human HL60 cells assessed as upregulation of acetylated histone H3 levels after 24 hrs by Western blot analysis,"N-[1-(2,4-dihydroxy-5-propan-2-ylbenzoyl)-2,3-dihydroindol-5-yl]-N'-hydroxyoctanediamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370217854,Unspecified,1394913,404704720,145985243,10014,29567459,Literature-derived,20200619,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human HL60 cells assessed as upregulation of acetyl-alpha-tubulin levels at 1 uM by Western blot analysis,"N-[1-(2,4-dihydroxy-5-propan-2-ylbenzoyl)-2,3-dihydroindol-5-yl]-N'-hydroxyoctanediamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370218262,Unspecified,1394897,404704720,145985243,10014,29567459,Literature-derived,20200619,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human HL60 cells assessed as upregulation of acetyl-alpha-tubulin levels after 24 hrs by Western blot analysis,"N-[1-(2,4-dihydroxy-5-propan-2-ylbenzoyl)-2,3-dihydroindol-5-yl]-N'-hydroxyoctanediamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370222638,Unspecified,1410341,404707545,137628667,10014,29670692,Literature-derived,20200619,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human HCT116 cells assessed as decrease in acetylated histone H3 levels after 12 hrs by Western blot analysis,IDO1 and HDAC1 Inhibitor,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370222649,Unspecified,1410341,103174146,5311,10014,29670692,Literature-derived,20200619,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human HCT116 cells assessed as decrease in acetylated histone H3 levels after 12 hrs by Western blot analysis,Vorinostat,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370236223,Unspecified,1415637,103163980,5280953,10014,30108831,Confirmatory,20200619,0,0,Q9UQL6,IC50,>,10,ChEMBL,Inhibition of HDAC in human HeLa nuclear extract using Boc-Lys(acetyl)-AMC as substrate measured after 60 mins by fluorescence assay,Harmine,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370266218,Unspecified,1260651,336879846,137058911,10014,26005563,Literature-derived,20200623,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human MV411 cells assessed as up regulation of p21 WAF1/CIP1 expression after 4 hrs by western blot analysis,N-Benzhydryl-2-(2-hydroxyphenyl)oxazole-4-carboxamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370270986,Unspecified,1266822,336888662,127039340,10014,26555243,Literature-derived,20200623,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human HCT116 cells assessed as increase in acetyl-alpha-tubulin expression after 48 hrs by immunoblotting analysis,"N-hydroxy-4-[[1-(4-methoxyphenyl)-9H-pyrido[3,4-b]indol-3-yl]carbamoylamino]butanamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370274411,Unspecified,1503586,404662130,145956541,10014,29031066,Literature-derived,20200623,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human HN13 cells assessed as reduction in histone H3 acetylation incubated for 24 hrs by immunofluorescence assay,N-[(E)-[2-hydroxy-4-[(4-phenylphenyl)sulfonylamino]phenyl]methylideneamino]formamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370274422,Unspecified,1503586,404658879,145954282,10014,29031066,Literature-derived,20200623,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human HN13 cells assessed as reduction in histone H3 acetylation incubated for 24 hrs by immunofluorescence assay,2-Hydroxy-4-[(4-phenylphenyl)sulfonylamino]benzamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370276731,Unspecified,1502995,404652302,145949712,10014,28987602,Literature-derived,20200623,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human MGC803 cells assessed as increase in cellular histone H3 acetylation levels incubated for 24 hrs by Western blot,N-[7-(hydroxyamino)-7-oxoheptyl]-4-[[(1-phenylcyclopropyl)amino]methyl]benzamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370281985,Unspecified,1293876,103197084,4261,10014,26996372,Literature-derived,20200624,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human HeLa nuclear extract assessed as accumulation of acetylated histone H3 after 24 hrs by western blot analysis,Entinostat,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370281996,Unspecified,1293876,103174338,444732,10014,26996372,Literature-derived,20200624,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human HeLa nuclear extract assessed as accumulation of acetylated histone H3 after 24 hrs by western blot analysis,trichostatin A,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370284904,Unspecified,1266821,336888662,127039340,10014,26555243,Literature-derived,20200623,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human HCT116 cells assessed as increase in acetyl-histone H3 expression after 48 hrs by immunoblotting analysis,"N-hydroxy-4-[[1-(4-methoxyphenyl)-9H-pyrido[3,4-b]indol-3-yl]carbamoylamino]butanamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
370291900,Unspecified,1260650,336879846,137058911,10014,26005563,Literature-derived,20200623,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human MV411 cells assessed as increase in H3K9 aceylation after 4 hrs by western blot analysis,N-Benzhydryl-2-(2-hydroxyphenyl)oxazole-4-carboxamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
371394345,Unspecified,1239054,318382052,122184845,10014,26211462,Literature-derived,20200624,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human RPMI8226 cells assessed as upregulation of acetylated alpha-tubulin level after 24 hrs by Western blot analysis,N-[1-[(2-Fluoro-4-bromophenyl)amino]isoquinoline-7-yl]-N'-hydroxyoctanediamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
371394356,Unspecified,1239054,318382053,122184846,10014,26211462,Literature-derived,20200624,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human RPMI8226 cells assessed as upregulation of acetylated alpha-tubulin level after 24 hrs by Western blot analysis,N-[1-[(2-Fluoro-3-chlorophenyl)amino]isoquinoline-7-yl]-N'-hydroxyoctanediamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
371395750,Unspecified,1239055,318382052,122184845,10014,26211462,Literature-derived,20200624,0,0,Q9UQL6,NULL,NULL,NULL,ChEMBL,Inhibition of HDAC in human RPMI8226 cells assessed as upregulation of acetylated histone H3 level after 24 hrs by Western blot analysis,N-[1-[(2-Fluoro-4-bromophenyl)amino]isoquinoline-7-yl]-N'-hydroxyoctanediamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
